订单编号,下单国家,店铺名,订单拥有账户,买家昵称,创建时间,买家留言,订单状态,出单汇率,平台佣金,交易费用,服务费,优惠券,预估运费,实际运费,退款,总费用,商品收入,运费收入,平台补贴,其他收入,总收入,订单实际收入（订单总收入-订单总费用）,预估收入（人民币）,购买的商品
221211C2TNB40A,巴西,pet795.br,10,jessicacgalo,2022-12-11 07:49:21,无留言,线上支付,1.4032,3.25,0.81,2.44,1.0,29.8,29.8,0.0,37.3,41.61,0.0,15.0,0.0,56.61,19.31,27.095792000000003,"[['GA2797-Mango', 'https://br.xiapibuy.com/product/839319052/19433445895', 1], ['GA2797-Yellow Avocado', 'https://br.xiapibuy.com/product/839319052/19433445895', 1], ['GA8323-Blue', 'https://br.xiapibuy.com/product/839319052/20233446134', 1]]"
221211C1VSRQY5,越南,dx795.vn,10,linggngc972,2022-12-11 07:32:39,无留言,货到付款,0.000291,3825.0,1649.0,4636.0,0.0,23300.0,23300.0,0.0,33410.0,57950.0,17000.0,0.0,0.0,74950.0,41540.0,12.08814,"[['HA8414-Rose Red-15cm', 'https://vn.xiapibuy.com/product/822397021/18125670576', 1]]"
221211BWHWRFQR,巴西,dx795.br,10,rjsampaio,2022-12-11 06:15:00,无留言,线上支付,1.4032,3.68,0.91,2.76,0.0,37.9,37.9,0.0,45.25,45.96,0.0,15.0,0.0,60.96,15.71,22.044272000000003,"[['HG6666-B', 'https://br.xiapibuy.com/product/799345426/14588666362', 1], ['HG6666-C', 'https://br.xiapibuy.com/product/799345426/14588666362', 1], ['HI3383-B', 'https://br.xiapibuy.com/product/799345426/19064155963', 1]]"
221211BRDXGKXP,巴西,pet795.br,10,d5xb_reu9b,2022-12-11 04:43:17,无留言,线上支付,1.4032,1.97,0.79,1.48,1.0,24.2,24.2,0.0,29.44,25.64,15.0,0.0,0.0,40.64,11.200000000000005,15.715840000000004,"[['GA8323-Blue', 'https://br.xiapibuy.com/product/839319052/20233446134', 1]]"
221211BGJJB0K2,泰国,dx795.th,10,iampiyatida,2022-12-11 02:22:43,无留言,线上支付,0.1905,59.0,20.0,49.0,35.0,75.0,75.0,0.0,238.0,950.0,29.0,0.0,0.0,979.0,741.0,141.1605,"[['HA1558-Spider Octopus Turn over-20cm', 'https://th.xiapibuy.com/product/822398156/21229207231', 1], ['HA1558-No. 38 (XINGX) Yellow Blue-20cm', 'https://th.xiapibuy.com/product/822398156/21229207231', 2], ['HA1558-No. 39 (Xx) Purple Gray-20cm', 'https://th.xiapibuy.com/product/822398156/21229207231', 2], ['HA2569-10cm', 'https://th.xiapibuy.com/product/822398156/22806494512', 1], ['HA1558-Spider Octopus Turn over-20cm', 'https://th.xiapibuy.com/product/822398156/21229207231', 1], ['HA2569-10cm', 'https://th.xiapibuy.com/product/822398156/22806494512', 1], ['HA2569-25cm', 'https://th.xiapibuy.com/product/822398156/22806494512', 2]]"
221211BFBQQD2W,智利,dx795.cl,10,m66ui3hegb,2022-12-11 02:00:59,无留言,线上支付,0.007488,402.0,118.0,241.0,448.0,4100.0,4100.0,0.0,5309.0,4472.0,1860.0,0.0,0.0,6332.0,1023.0,7.660223999999999,"[['HA1459-Black Cat-12*12*22cm', 'https://cl.xiapibuy.com/product/830835870/21030247532', 1]]"
221211BEGWBA98,智利,dx795.cl,10,m66ui3hegb,2022-12-11 01:45:59,无留言,已作废,0.007488,447.0,127.0,268.0,0.0,4100.0,4100.0,0.0,4942.0,4472.0,1860.0,0.0,0.0,6332.0,1390.0,10.40832,"[['HA1459-Black Cat-12*12*22cm', 'https://cl.xiapibuy.com/product/830835870/21030247532', 1]]"
221211BB71WCB0,波兰,dx795.pl,10,qpmb9tt1ks,2022-12-11 00:46:47,无留言,线上支付,1.4955,4.05,0.97,1.1,2.0,35.65,35.65,0.0,43.77,47.24,3.49,4.47,0.0,55.2,11.430000000000009,17.093565000000012,"[['HJ9695-Brown', 'https://pl.xiapibuy.com/product/830126440/21539765355', 1]]"
221211B988JFKD,越南,dx795.vn,10,maiquynn678,2022-12-11 00:11:43,无留言,货到付款,0.000291,3291.0,1427.0,3989.0,0.0,20400.0,20400.0,0.0,29107.0,49857.0,15000.0,0.0,0.0,64857.0,35750.0,10.403250000000002,"[['HA8414-Wine red-15cm', 'https://vn.xiapibuy.com/product/822397021/18125670576', 1]]"
221210B48JQNKN,墨西哥,dx795.mx,10,lito_mx,2022-12-10 22:42:23,无留言,线上支付,0.365,16.11,4.02,0.0,8.0,131.0,131.0,0.0,159.13,169.08,40.0,0.0,0.0,209.08,49.95000000000002,18.231750000000005,"[['HA3298-A-35cm', 'https://mx.xiapibuy.com/product/822398749/16085680733', 1]]"
221210B2TWTFV9,巴西,pet795.br,10,raquelmouro723,2022-12-10 22:16:53,无留言,线上支付,1.4032,8.42,2.26,6.32,5.0,60.4,60.4,0.0,82.4,110.31,7.5,7.5,0.0,125.31,42.91,60.21131199999999,"[['GB6337-40*50cm', 'https://br.xiapibuy.com/product/839319052/16784468347', 2]]"
221210AWXTF2PV,巴西,dx795.br,10,edilenefirmino575,2022-12-10 20:49:33,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,99.99,0.0,0.0,0.0,99.99,50.99,71.549168,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
221210AWVHT55J,巴西,dx795.br,10,edilenefirmino575,2022-12-10 20:48:16,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,99.99,0.0,0.0,0.0,99.99,50.99,71.549168,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
221210AWHD7RB7,哥伦比亚,DX -Juguetes para niños,10,gabrielamedina23,2022-12-10 20:42:02,无留言,线上支付,0.001494,1918.0,536.0,1151.0,500.0,16400.0,16400.0,0.0,20505.0,23324.0,4000.0,4000.0,0.0,31324.0,10819.0,16.163586000000002,"[['HX4314-C(with box)', 'https://co.xiapibuy.com/product/830824436/18743330707', 1]]"
221210AW5GNHQM,菲律宾,dx795.ph,10,benjulito30,2022-12-10 20:35:24,无留言,货到付款,0.123,25.0,10.0,33.0,25.0,198.0,198.0,0.0,291.0,436.0,40.0,0.0,0.0,476.0,185.0,22.755,"[['HA7270-Pointed Missile Gray-50cm 0.4kg', 'https://ph.xiapibuy.com/product/822395589/16179790781', 1]]"
221210AW2XN9DK,越南,dx795.vn,10,nhungphan328,2022-12-10 20:33:58,无留言,线上支付,0.000291,3256.0,1085.0,3946.0,5481.0,24200.0,24200.0,0.0,37968.0,54810.0,0.0,17000.0,0.0,71810.0,33842.0,9.848022,"[['HI5773-Bean', 'https://vn.xiapibuy.com/product/822397021/20430067557', 1], ['HJ5135-pink', 'https://vn.xiapibuy.com/product/822397021/21327436771', 1]]"
221210AR4UF43X,越南,dx795.vn,10,ngokhanhchi728,2022-12-10 19:05:34,无留言,货到付款,0.000291,6188.0,2063.0,7501.0,10419.0,15000.0,15000.0,0.0,41171.0,104184.0,0.0,15000.0,0.0,119184.0,78013.0,22.701783,"[['HA4672-C-40cm', 'https://vn.xiapibuy.com/product/822397021/19736884652', 1]]"
221210AN7QAAXS,墨西哥,dx795.mx,10,mad_moose,2022-12-10 18:13:28,无留言,线上支付,0.365,12.02,3.2,0.0,4.0,99.0,99.0,0.0,118.22,124.22,40.0,0.0,0.0,164.22,46.0,16.79,"[['HA4005-2', 'https://mx.xiapibuy.com/product/822398749/17180985127', 1]]"
221210AKC9HM3P,菲律宾,dx795.ph,10,tabiaoco,2022-12-10 17:42:20,无留言,货到付款,0.123,25.0,10.0,33.0,25.0,203.0,203.0,0.0,296.0,436.0,45.0,0.0,0.0,481.0,185.0,22.755,"[['HA7270-Pointed Missile Gray-50cm 0.4kg', 'https://ph.xiapibuy.com/product/822395589/16179790781', 1]]"
221210AA1F1VHF,泰国,dx795.th,10,ygxid8twdm,2022-12-10 14:53:06,无留言,货到付款,0.1905,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,18.0,0.0,0.0,0.0,18.0,15.0,2.8575,"[['HJ0864-1 Pcs Smile face', 'https://th.xiapibuy.com/product/822398156/20025705750', 1]]"
221210A9Y2QPH7,越南,dx795.vn,10,bich36tran38,2022-12-10 14:51:46,无留言,货到付款,0.000291,8349.0,2827.0,10120.0,3500.0,41300.0,41300.0,0.0,66096.0,129999.0,2000.0,15000.0,0.0,146999.0,80903.0,23.542773,"[['HA2320-Surprised Style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221210A52TPT7R,泰国,dx795.th,10,eing0800,2022-12-10 13:25:12,无留言,货到付款,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,141.0,26.8605,"[['HA6685-Pink', 'https://th.xiapibuy.com/product/822398156/19948830619', 1]]"
221210A4UWDMKF,墨西哥,pet795.mx,10,amigavi54,2022-12-10 13:20:31,无留言,已作废,0.365,0.0,0.0,0.0,0.0,175.0,175.0,0.0,175.0,248.01,0.0,0.0,0.0,248.01,73.00999999999999,26.64865,"[['GC2486-Dark Gray-40cm', 'https://mx.xiapibuy.com/product/841369094/20634363503', 1]]"
221210A43BKMP9,越南,dx795.vn,10,hongkai283,2022-12-10 13:07:19,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,24300.0,24300.0,0.0,24300.0,129999.0,0.0,0.0,0.0,129999.0,105699.0,30.758409000000004,"[['HA2320-Laugh Style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221210A0JPMT1N,墨西哥,pet795.mx,10,mirraz040,2022-12-10 12:03:48,无留言,线上支付,0.365,8.35,2.47,0.0,4.0,95.0,103.0,0.0,117.82,87.51,40.0,0.0,0.0,127.51,9.69,3.53685,"[['GD3747-Blue-L-3.5-4.5kg', 'https://mx.xiapibuy.com/product/841369094/20634363555', 1]]"
2212109XSGHQQE,越南,pet795.vn,10,minhtam171,2022-12-10 11:31:48,无留言,线上支付,0.000291,4054.0,1395.0,4914.0,0.0,25100.0,25100.0,0.0,35463.0,61423.0,2000.0,15000.0,0.0,78423.0,42960.0,12.501360000000002,"[['GB0187-Random Big Hole', 'https://vn.xiapibuy.com/product/841366633/16784040636', 2], ['GB0187-Random Small Hole', 'https://vn.xiapibuy.com/product/841366633/16784040636', 3]]"
2212109W0WK17X,巴西,dx795.br,10,anaameliacarvalho,2022-12-10 11:00:10,无留言,线上支付,1.4032,7.68,1.92,5.76,4.0,64.0,64.0,0.0,83.36,99.99,0.0,15.0,0.0,114.99,31.629999999999995,44.38321599999999,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212109PUP4UC3,墨西哥,pet795.mx,10,dey0321,2022-12-10 09:09:52,无留言,线上支付,0.365,37.73,8.35,0.0,20.0,60.0,60.0,0.0,126.08,397.31,40.0,0.0,0.0,437.31,311.23,113.59895,"[['GC2486-Pink-50cm', 'https://mx.xiapibuy.com/product/841369094/20634363503', 1]]"
2212109ND7D5JU,智利,dx795.cl,10,yu3peknxqk,2022-12-10 08:43:57,无留言,线上支付,0.007488,610.0,159.0,366.0,100.0,4850.0,5230.0,0.0,6465.0,6199.0,1860.0,0.0,0.0,8059.0,1594.0,11.935872,"[['HA4005-2', 'https://cl.xiapibuy.com/product/830835870/19231790167', 1]]"
2212109AY5R5X6,巴西,dx795.br,10,thiagovask,2022-12-10 05:37:04,无留言,线上支付,1.4032,4.32,1.06,3.24,2.0,40.6,40.6,0.0,51.22,55.99,0.0,15.0,0.0,70.99,19.77,27.741263999999997,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212109ACWWUD8,波兰,pet795.pl,10,dah7v99raq,2022-12-10 05:26:51,无留言,线上支付,1.4955,2.63,0.59,0.72,1.0,9.49,9.49,0.0,14.43,30.36,0.0,0.0,0.0,30.36,15.93,23.823315,"[['GC0045-Blue-L', 'https://pl.xiapibuy.com/product/845153621/21145176445', 1]]"
221210992PNWFJ,菲律宾,dx795.ph,10,kimberlyjoydellula,2022-12-10 05:03:15,无留言,货到付款,0.123,24.0,10.0,31.0,44.0,198.0,185.0,0.0,294.0,436.0,40.0,0.0,0.0,476.0,182.0,22.386,"[['HA7270-Pointed Missile Gray-50cm 0.4kg', 'https://ph.xiapibuy.com/product/822395589/16179790781', 1]]"
22121095J2QH0Q,巴西,dx795.br,10,adriannemiranda,2022-12-10 04:00:15,无留言,线上支付,1.4032,7.84,2.16,5.88,2.0,69.0,69.0,0.0,86.88,99.99,10.0,10.0,0.0,119.99,33.11,46.459952,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212109327UKWE,智利,pet795.cl,10,s7insjglsp,2022-12-10 03:15:37,无留言,线上支付,0.007488,456.0,91.0,273.0,0.0,3180.0,3180.0,0.0,4000.0,4556.0,0.0,0.0,0.0,4556.0,556.0,4.163328,"[['GB2487-Green-Width 22 * Length 30', 'https://cl.xiapibuy.com/product/845700236/16087924570', 2], ['GB2487-Green-Width 22 * Length 30', 'https://cl.xiapibuy.com/product/845700236/16087924570', 2]]"
22121092BJ31G8,哥伦比亚,DX -Juguetes para niños,10,cpzagugjpd,2022-12-10 03:02:55,无留言,已作废,0.001494,0.0,0.0,0.0,0.0,10500.0,10500.0,0.0,10500.0,31102.0,0.0,0.0,0.0,31102.0,20602.0,30.779388,"[['HA1821-White Cat', 'https://co.xiapibuy.com/product/830824436/15690873925', 1]]"
22121091E8KTRE,巴西,dx795.br,10,hjhhbnnkkkkknn,2022-12-10 02:46:33,无留言,线上支付,1.4032,7.68,1.92,5.76,4.0,64.0,64.0,0.0,83.36,99.99,0.0,15.0,0.0,114.99,31.629999999999995,44.38321599999999,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212108YNRFJB8,巴西,dx795.br,10,manoelfoster,2022-12-10 02:14:56,无留言,线上支付,1.4032,4.32,1.08,3.24,2.0,40.6,40.6,0.0,51.24,55.99,0.0,15.0,0.0,70.99,19.749999999999996,27.71319999999999,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212108V32RAEA,波兰,pet795.pl,10,2j1bl7umwg,2022-12-10 01:10:48,无留言,线上支付,1.4955,2.0,0.63,0.54,2.48,16.92,16.92,0.0,22.57,24.8,8.99,0.0,0.0,33.79,11.22,16.77951,"[['GA5784-Green Crocodile', 'https://pl.xiapibuy.com/product/845153621/17382676049', 1], ['GD3747-sky blue-M-2.5-3.5kg', 'https://pl.xiapibuy.com/product/845153621/21336299206', 1]]"
2212108TTX47B6,巴西,dx795.br,10,diegoalessandrodacruzmar,2022-12-10 00:48:21,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,23.8,23.8,59.13,82.93,61.24,0.0,0.0,0.0,61.24,-21.690000000000005,-30.43540800000001,"[['HA7814-Red Bat-30cm', 'https://br.xiapibuy.com/product/799345426/18028641919', 1]]"
2212108SN7NBR3,巴西,dx795.br,10,q8am3lm09c,2022-12-10 00:27:16,无留言,线上支付,1.4032,5.24,1.71,3.93,2.0,61.8,61.8,0.0,74.67999999999999,67.44,20.0,0.0,0.0,87.44,12.760000000000003,17.904832000000006,"[['HK3277-Red', 'https://br.xiapibuy.com/product/799345426/17282386218', 1]]"
2212098PRRHX29,巴西,dx795.br,10,edilenefirmino575,2022-12-09 23:36:25,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,99.99,0.0,0.0,0.0,99.99,50.99,71.549168,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212098PNS44GN,巴西,dx795.br,10,ita.sb,2022-12-09 23:33:55,无留言,线上支付,1.4032,3.26,1.02,2.45,0.0,30.2,30.2,0.0,36.93,40.78,10.0,0.0,0.0,50.78,13.85,19.434320000000003,"[['HI9041-1pc Random Color', 'https://br.xiapibuy.com/product/799345426/13994484670', 1], ['HI3383-A', 'https://br.xiapibuy.com/product/799345426/19064155963', 1], ['HJ1027-Random', 'https://br.xiapibuy.com/product/799345426/22608647472', 1]]"
2212098GG78F9C,越南,dx795.vn,10,phamhongngoc1907,2022-12-09 21:43:25,无留言,已作废,0.000291,0.0,0.0,0.0,0.0,5400.0,5400.0,79857.0,85257.0,49857.0,0.0,0.0,0.0,49857.0,-35400.0,-10.3014,"[['HA8414-Wine red-15cm', 'https://vn.xiapibuy.com/product/822397021/18125670576', 1]]"
2212098AS0X9GA,泰国,dx795.th,10,maaemoy2,2022-12-09 20:00:58,无留言,线上支付,0.1905,2.0,1.0,2.0,0.0,6.0,6.0,0.0,11.0,30.0,0.0,0.0,0.0,30.0,19.0,3.6195,"[['HJ3030-Alpaca', 'https://th.xiapibuy.com/product/822398156/19131037157', 1], ['HJ3030-Rabbit', 'https://th.xiapibuy.com/product/822398156/19131037157', 1], ['HJ3030-Dog', 'https://th.xiapibuy.com/product/822398156/19131037157', 1]]"
22120989FCNDEQ,巴西,pet795.br,10,5rax8gb_va,2022-12-09 19:38:48,无留言,线上支付,1.4032,7.13,1.93,5.35,0.0,51.1,51.1,0.0,65.51,89.17,7.5,0.0,0.0,96.67,31.16,43.72371199999999,"[['GB6337-55*70cm', 'https://br.xiapibuy.com/product/839319052/16784468347', 1]]"
22120989E3MWF2,智利,dx795.cl,10,skypionero,2022-12-09 19:36:58,无留言,已作废,0.007488,0.0,0.0,0.0,0.0,10020.0,10020.0,0.0,10020.0,12403.0,0.0,0.0,0.0,12403.0,2383.0,17.843904,"[['HJ9695-Brown', 'https://cl.xiapibuy.com/product/830835870/21539767460', 1]]"
221209868T501J,越南,zxc795.vn,10,nu752,2022-12-09 18:40:58,无留言,线上支付,0.000291,9844.0,3149.0,8950.0,13000.0,33500.0,33500.0,0.0,68443.0,162159.0,2000.0,0.0,0.0,164159.0,95716.0,27.853356,"[['AG7108-C', 'https://vn.xiapibuy.com/product/848684587/16083554215', 1]]"
221209859D0TYY,越南,dx795.vn,10,inkaka123,2022-12-09 18:22:45,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,14400.0,14400.0,0.0,14400.0,94330.0,0.0,0.0,0.0,94330.0,79930.0,23.25963,"[['HA4390-Elephant-25cm', 'https://vn.xiapibuy.com/product/822397021/18728760144', 1]]"
2212097WEB85D4,越南,pet795.vn,10,tramduc1,2022-12-09 16:02:21,无留言,线上支付,0.000291,3964.0,1255.0,4805.0,6675.0,30300.0,30300.0,0.0,46999.0,66741.0,15000.0,0.0,0.0,81741.0,34742.0,10.109922,"[['GB8813-pink', 'https://vn.xiapibuy.com/product/841366633/18041344106', 1], ['', 'https://vn.xiapibuy.com/product/841366633/18147113065', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
2212097S71KPYR,墨西哥,pet795.mx,10,martingeraldo77,2022-12-09 14:46:41,无留言,线上支付,0.365,31.98,7.2,0.0,35.54,247.0,247.0,0.0,321.72,355.36,40.0,0.0,0.0,395.36,73.63999999999999,26.878599999999995,"[['GA0073-Black-L', 'https://mx.xiapibuy.com/product/841369094/20634363526', 1], ['GA0073-Red-L', 'https://mx.xiapibuy.com/product/841369094/20634363526', 1], ['GA0053-Red-XL', 'https://mx.xiapibuy.com/product/841369094/21851321484', 1]]"
2212097NNY8UU7,墨西哥,dx795.mx,10,x2r3_1jh7x,2022-12-09 13:43:30,无留言,线上支付,0.365,6.91,1.38,0.0,4.0,40.0,40.0,0.0,52.29,73.06,0.0,0.0,0.0,73.06,20.770000000000003,7.581050000000001,"[['HG1134-Whitepolicecar', 'https://mx.xiapibuy.com/product/822398749/22706952691', 1]]"
2212097N8TPB3D,越南,dx795.vn,10,sanvi327,2022-12-09 13:36:06,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,24300.0,24300.0,0.0,24300.0,129999.0,0.0,0.0,0.0,129999.0,105699.0,30.758409000000004,"[['HA2320-Surprised Style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
2212097K8YUM82,巴西,pet795.br,10,fzb17oj293,2022-12-09 13:00:24,无留言,线上支付,1.4032,8.63,2.56,6.47,1.0,60.9,60.9,0.0,79.56,108.9,20.0,0.0,0.0,128.9,49.34,69.23388800000001,"[['GB6337-30*30cm', 'https://br.xiapibuy.com/product/839319052/16784468347', 3]]"
2212097J9FWA3K,巴西,pet795.br,10,viniciusgmaciel,2022-12-09 12:42:47,无留言,线上支付,1.4032,4.31,1.08,3.23,3.0,25.6,25.6,0.0,37.22,56.86,0.0,0.0,0.0,56.86,19.64,27.558848,"[['GB6337-40*50cm', 'https://br.xiapibuy.com/product/839319052/16784468347', 1]]"
2212097GFKTYR0,墨西哥,dx795.mx,10,lisset_aimee,2022-12-09 12:10:25,无留言,线上支付,0.365,18.07,4.41,0.0,8.0,103.0,103.0,0.0,133.48,188.68,40.0,0.0,0.0,228.68,95.20000000000002,34.748000000000005,"[['HA6917-B', 'https://mx.xiapibuy.com/product/822398749/21949389847', 1], ['HA6917-C', 'https://mx.xiapibuy.com/product/822398749/21949389847', 1], ['HA6917-A', 'https://mx.xiapibuy.com/product/822398749/21949389847', 1]]"
2212097F1S44H2,墨西哥,pet795.mx,10,p7cvfu6xh4,2022-12-09 11:44:46,无留言,已作废,0.365,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,95.2,0.0,0.0,0.0,95.2,75.2,27.448,"[['GD7072-Dark green-S', 'https://mx.xiapibuy.com/product/841369094/20734362495', 1]]"
2212097ER25FTP,越南,dx795.vn,10,chanthucsu118,2022-12-09 11:39:20,无留言,线上支付,0.000291,5878.0,1739.0,7125.0,3500.0,33000.0,33900.0,0.0,52142.0,92558.0,0.0,15000.0,0.0,107558.0,55416.0,16.126056000000002,"[['HA0019-25cm', 'https://vn.xiapibuy.com/product/822397021/18339497182', 1]]"
2212097DK4HJCX,巴西,dx795.br,10,andersonmgg,2022-12-09 11:18:44,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,99.99,0.0,0.0,0.0,99.99,50.99,71.549168,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
221209775H6QXT,越南,dx795.vn,10,brightt5.3,2022-12-09 09:23:42,无留言,货到付款,0.000291,4629.0,1543.0,5610.0,3500.0,12600.0,12600.0,0.0,27882.0,73629.0,0.0,0.0,0.0,73629.0,45747.0,13.312377,"[['HA0439-B-25cm', 'https://vn.xiapibuy.com/product/822397021/15193818628', 1]]"
22120972UT6KGN,巴西,dx795.br,10,lucagd11,2022-12-09 08:06:42,无留言,线上支付,1.4032,4.4,1.1,3.3,1.0,40.6,40.6,0.0,50.400000000000006,55.99,0.0,15.0,0.0,70.99,20.58999999999999,28.891887999999984,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
2212096MYG07PE,波兰,dx795.pl,10,yvrdb3tslz,2022-12-09 03:58:12,无留言,已作废,1.4955,0.0,0.0,0.0,0.0,27.69,27.69,0.0,27.69,47.24,0.0,0.0,0.0,47.24,19.55,29.237025000000003,"[['HJ9695-Black', 'https://pl.xiapibuy.com/product/830126440/21539765355', 1]]"
2212096MW1UBNJ,波兰,dx795.pl,10,yvrdb3tslz,2022-12-09 03:56:54,无留言,已作废,1.4955,0.0,0.0,0.0,0.0,27.69,27.69,0.0,27.69,47.24,0.0,0.0,0.0,47.24,19.55,29.237025000000003,"[['HJ9695-Brown', 'https://pl.xiapibuy.com/product/830126440/21539765355', 1]]"
2212096JYM609K,墨西哥,dx795.mx,10,cristhina1492,2022-12-09 03:22:34,无留言,线上支付,0.365,12.41,3.28,0.0,4.0,107.0,107.0,0.0,126.69,128.07,40.0,0.0,0.0,168.07,41.38,15.103699999999998,"[['HA5662-Pocoyo', 'https://mx.xiapibuy.com/product/822398749/16380631462', 1]]"
2212096HWYHF8T,波兰,pet795.pl,10,qx3om6q13b,2022-12-09 03:03:40,无留言,线上支付,1.4955,2.63,0.59,0.72,1.0,9.49,9.49,0.0,14.43,30.36,0.0,0.0,0.0,30.36,15.93,23.823315,"[['GC0045-Red-L', 'https://pl.xiapibuy.com/product/845153621/21145176445', 1]]"
2212096G6GQ5V8,巴西,dx795.br,10,felipeunex,2022-12-09 02:32:41,无留言,线上支付,1.4032,7.84,1.96,5.88,2.0,67.0,58.0,0.0,75.68,99.99,0.0,18.0,0.0,117.99,42.31,59.369392000000005,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
22120969PD9CNU,智利,dx795.cl,10,chekichchile,2022-12-09 00:36:17,无留言,线上支付,0.007488,1116.0,260.0,670.0,1241.0,11880.0,11310.0,0.0,14597.0,12403.0,1860.0,0.0,0.0,14263.0,-334.0,-2.500992,"[['HJ9695-Black', 'https://cl.xiapibuy.com/product/830835870/21539767460', 1]]"
22120969G4WCGA,墨西哥,pet795.mx,10,rcssp7_gjw,2022-12-09 00:32:48,无留言,线上支付,0.365,23.6,5.52,0.0,12.0,60.0,60.0,0.0,101.12,248.01,40.0,0.0,0.0,288.01,186.89,68.21485,"[['GC2486-Green-40cm', 'https://mx.xiapibuy.com/product/841369094/20634363503', 1]]"
221209691S7KTC,哥伦比亚,pet795.co,10,ep5qf3pl0_,2022-12-09 00:24:44,无留言,线上支付,0.001494,446.0,266.0,268.0,0.0,11150.0,11150.0,0.0,12130.0,5311.0,8000.0,0.0,0.0,13311.0,1181.0,1.764414,"[['GA0088-Blue', 'https://co.xiapibuy.com/product/843457396/18335238048', 1]]"
221209686ES37W,越南,pet795.vn,10,teddyshop_01,2022-12-09 00:09:59,无留言,货到付款,0.000291,3612.0,1534.0,4378.0,6080.0,40800.0,40800.0,0.0,56404.0,60800.0,15000.0,15000.0,0.0,90800.0,34396.0,10.009236,"[['GB8813-pink', 'https://vn.xiapibuy.com/product/841366633/18041344106', 1], ['GD2614-Goku-L', 'https://vn.xiapibuy.com/product/841366633/18834362700', 1], ['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221209683URYGT,巴西,dx795.br,10,rosilenesilva1893,2022-12-09 00:08:01,无留言,线上支付,1.4032,8.0,2.0,6.0,0.0,67.0,58.0,0.0,74.0,99.99,0.0,18.0,0.0,117.99,43.99,61.726768,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
22120863SY4R7Q,哥伦比亚,pet795.co,10,nzt471klqg,2022-12-08 22:50:54,无留言,线上支付,0.001494,2774.0,660.0,1664.0,0.0,3150.0,3150.0,0.0,8248.0,33005.0,0.0,0.0,0.0,33005.0,24757.0,36.986958,"[['GA0073-Purple-L', 'https://co.xiapibuy.com/product/843457396/19535236877', 1]]"
22120862MR1ATJ,泰国,dx795.th,10,tar142561,2022-12-08 22:30:06,无留言,货到付款,0.1905,7.0,2.0,6.0,13.0,48.0,48.0,0.0,76.0,126.0,0.0,0.0,0.0,126.0,50.0,9.525,"[['HJ9695-Red', 'https://th.xiapibuy.com/product/822398156/20040145283', 1]]"
22120861WWE79V,巴西,dx795.br,10,jackeline_nascimento,2022-12-08 22:17:18,无留言,线上支付,1.4032,8.0,2.08,6.0,0.0,56.5,56.5,0.0,72.58,99.99,7.5,0.0,0.0,107.49,34.91,48.98571199999999,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
